项目ID,请求专业类型,学校,学院,项目名称,标准项目名称,方向,项目类型,年份,录取分析标题,总成绩计算方式,分数段,拟录人数,进入复试人数,分段录取率,来源网站,更新时间
874,MPA,长春师范大学,政法学院,(01)公共政策与治理,公共政策与治理,nan,非全日制,2025,MPA(非全),总成绩=（初试成绩总分÷3）×0.6+（复试成绩总分÷2）×0.4,180-189,4,0,0.0,MBA大师,2026-03-12 17:36:35
876,MPA,中共吉林省委党校(吉林省行政学院),不区分院系所,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),总成绩=初试成绩×50%+复试成绩×50%。,151-159,1,0,0.0,MBA大师,2025-06-23 09:57:38
876,MPA,中共吉林省委党校(吉林省行政学院),不区分院系所,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),总成绩=初试成绩×50%+复试成绩×50%。,170-179,4,0,0.0,MBA大师,2025-06-23 09:57:41
876,MPA,中共吉林省委党校(吉林省行政学院),不区分院系所,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),总成绩=初试成绩×50%+复试成绩×50%。,180-189,2,0,0.0,MBA大师,2025-06-23 09:57:41
876,MPA,中共吉林省委党校(吉林省行政学院),不区分院系所,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),总成绩=初试成绩×50%+复试成绩×50%。,190-199,2,0,0.0,MBA大师,2025-06-23 09:57:42
876,MPA,中共吉林省委党校(吉林省行政学院),不区分院系所,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),总成绩=初试成绩×50%+复试成绩×50%。,200-209,2,0,0.0,MBA大师,2025-06-23 09:57:43
897,MPA,黑龙江大学,政府管理学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,全日制,2025,MPA(全),总成绩为初试成绩和复试成绩之和,160-169,8,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,全日制,2025,MPA(全),总成绩为初试成绩和复试成绩之和,170-179,5,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,全日制,2025,MPA(全),总成绩为初试成绩和复试成绩之和,180-189,3,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,全日制,2025,MPA(全),总成绩为初试成绩和复试成绩之和,190-199,7,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,全日制,2025,MPA(全),总成绩为初试成绩和复试成绩之和,200-209,3,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,全日制,2025,MPA(全),总成绩为初试成绩和复试成绩之和,210-219,1,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(01)公共管理,公共管理,nan,非全日制,2025,MPA(非全),总成绩为初试成绩和复试成绩之和,0-150,1,0,0.0,MBA大师,2025-06-23 09:57:37
897,MPA,黑龙江大学,政府管理学院,(01)公共管理,公共管理,nan,非全日制,2025,MPA(非全),总成绩为初试成绩和复试成绩之和,160-169,11,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(01)公共管理,公共管理,nan,非全日制,2025,MPA(非全),总成绩为初试成绩和复试成绩之和,170-179,10,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(01)公共管理,公共管理,nan,非全日制,2025,MPA(非全),总成绩为初试成绩和复试成绩之和,180-189,8,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(01)公共管理,公共管理,nan,非全日制,2025,MPA(非全),总成绩为初试成绩和复试成绩之和,190-199,7,0,0.0,MBA大师,2026-03-08 11:23:33
897,MPA,黑龙江大学,政府管理学院,(01)公共管理,公共管理,nan,非全日制,2025,MPA(非全),总成绩为初试成绩和复试成绩之和,200-209,5,0,0.0,MBA大师,2025-06-23 09:57:43
897,MPA,黑龙江大学,政府管理学院,(01)公共管理,公共管理,nan,非全日制,2025,MPA(非全),总成绩为初试成绩和复试成绩之和,230-239,1,0,0.0,MBA大师,2025-06-23 09:57:45
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,0-150,0,2,0.0,MBA大师,2025-06-23 09:57:38
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,160-169,39,41,95.12,MBA大师,2025-06-23 09:57:41
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,170-179,46,50,92.0,MBA大师,2025-06-23 09:57:41
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,180-189,61,63,96.83,MBA大师,2025-06-23 09:57:42
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,190-199,58,60,96.67,MBA大师,2025-06-23 09:57:42
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,200-209,49,49,100.0,MBA大师,2025-06-23 09:57:43
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,210-219,40,40,100.0,MBA大师,2025-06-23 09:57:44
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,220-229,20,20,100.0,MBA大师,2025-06-23 09:57:44
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,230-239,2,2,100.0,MBA大师,2025-06-23 09:57:45
1940,MPA,哈尔滨工业大学,经济与管理学院,(00)仅招收在职定向就业考生,仅招收在职定向就业考生,nan,非全日制,2025,MPA(非全),总成绩=初试成绩+复试成绩,240以上,3,3,100.0,MBA大师,2025-06-23 09:57:45
890,MPA,哈尔滨工程大学,经济管理学院,(01)不区分研究方向,不区分研究方向,(01)不区分研究方向,非全日制,2025,MPA(非全),录取总成绩=(初试总成绩÷3)×60%+(复试总成绩÷4.5)×40%,160-169,11,48,22.92,MBA大师,2025-06-23 09:57:39
890,MPA,哈尔滨工程大学,经济管理学院,(01)不区分研究方向,不区分研究方向,(01)不区分研究方向,非全日制,2025,MPA(非全),录取总成绩=(初试总成绩÷3)×60%+(复试总成绩÷4.5)×40%,170-179,30,73,41.1,MBA大师,2025-06-23 09:57:41
890,MPA,哈尔滨工程大学,经济管理学院,(01)不区分研究方向,不区分研究方向,(01)不区分研究方向,非全日制,2025,MPA(非全),录取总成绩=(初试总成绩÷3)×60%+(复试总成绩÷4.5)×40%,180-189,38,44,86.36,MBA大师,2025-06-23 09:57:41
890,MPA,哈尔滨工程大学,经济管理学院,(01)不区分研究方向,不区分研究方向,(01)不区分研究方向,非全日制,2025,MPA(非全),录取总成绩=(初试总成绩÷3)×60%+(复试总成绩÷4.5)×40%,190-199,40,41,97.56,MBA大师,2025-06-23 09:57:42
890,MPA,哈尔滨工程大学,经济管理学院,(01)不区分研究方向,不区分研究方向,(01)不区分研究方向,非全日制,2025,MPA(非全),录取总成绩=(初试总成绩÷3)×60%+(复试总成绩÷4.5)×40%,200-209,16,17,94.12,MBA大师,2025-06-23 09:57:43
890,MPA,哈尔滨工程大学,经济管理学院,(01)不区分研究方向,不区分研究方向,(01)不区分研究方向,非全日制,2025,MPA(非全),录取总成绩=(初试总成绩÷3)×60%+(复试总成绩÷4.5)×40%,210-219,11,11,100.0,MBA大师,2025-06-23 09:57:43
890,MPA,哈尔滨工程大学,经济管理学院,(01)不区分研究方向,不区分研究方向,(01)不区分研究方向,非全日制,2025,MPA(非全),录取总成绩=(初试总成绩÷3)×60%+(复试总成绩÷4.5)×40%,220-229,9,8,112.5,MBA大师,2025-06-23 09:57:44
890,MPA,哈尔滨工程大学,经济管理学院,(01)不区分研究方向,不区分研究方向,(01)不区分研究方向,非全日制,2025,MPA(非全),录取总成绩=(初试总成绩÷3)×60%+(复试总成绩÷4.5)×40%,230-239,1,1,100.0,MBA大师,2025-06-23 09:57:44
896,MPA,东北农业大学,公共管理与法学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),考试总成绩＝初试成绩÷3×70％＋复试总成绩×30％,160-169,11,18,61.11,MBA大师,2025-06-23 09:57:39
896,MPA,东北农业大学,公共管理与法学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),考试总成绩＝初试成绩÷3×70％＋复试总成绩×30％,170-179,27,31,87.1,MBA大师,2025-06-23 09:57:41
896,MPA,东北农业大学,公共管理与法学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),考试总成绩＝初试成绩÷3×70％＋复试总成绩×30％,180-189,20,21,95.24,MBA大师,2025-06-23 09:57:41
896,MPA,东北农业大学,公共管理与法学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),考试总成绩＝初试成绩÷3×70％＋复试总成绩×30％,190-199,19,19,100.0,MBA大师,2025-06-23 09:57:42
896,MPA,东北农业大学,公共管理与法学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),考试总成绩＝初试成绩÷3×70％＋复试总成绩×30％,200-209,8,8,100.0,MBA大师,2025-06-23 09:57:43
896,MPA,东北农业大学,公共管理与法学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),考试总成绩＝初试成绩÷3×70％＋复试总成绩×30％,210-219,5,5,100.0,MBA大师,2025-06-23 09:57:43
896,MPA,东北农业大学,公共管理与法学院,(00)不区分研究方向,不区分研究方向,(00)不区分研究方向,非全日制,2025,MPA(非全),考试总成绩＝初试成绩÷3×70％＋复试总成绩×30％,220-229,1,1,100.0,MBA大师,2025-06-23 09:57:44
895,MPA,哈尔滨商业大学,MBA（MPA）中心,(05)乡村振兴与基层治理,乡村振兴与基层治理,nan,非全日制,2025,MPA(非全),总成绩=（初试成绩÷3）×70%+复试成绩×30%,0-150,1,2,50.0,MBA大师,2025-06-23 09:57:38
895,MPA,哈尔滨商业大学,MBA（MPA）中心,(05)乡村振兴与基层治理,乡村振兴与基层治理,nan,非全日制,2025,MPA(非全),总成绩=（初试成绩÷3）×70%+复试成绩×30%,160-169,4,14,28.57,MBA大师,2025-06-23 09:57:41
895,MPA,哈尔滨商业大学,MBA（MPA）中心,(05)乡村振兴与基层治理,乡村振兴与基层治理,nan,非全日制,2025,MPA(非全),总成绩=（初试成绩÷3）×70%+复试成绩×30%,170-179,23,25,92.0,MBA大师,2025-06-23 09:57:41
895,MPA,哈尔滨商业大学,MBA（MPA）中心,(05)乡村振兴与基层治理,乡村振兴与基层治理,nan,非全日制,2025,MPA(非全),总成绩=（初试成绩÷3）×70%+复试成绩×30%,180-189,12,13,92.31,MBA大师,2025-06-23 09:57:42
895,MPA,哈尔滨商业大学,MBA（MPA）中心,(05)乡村振兴与基层治理,乡村振兴与基层治理,nan,非全日制,2025,MPA(非全),总成绩=（初试成绩÷3）×70%+复试成绩×30%,190-199,9,9,100.0,MBA大师,2025-06-23 09:57:42
895,MPA,哈尔滨商业大学,MBA（MPA）中心,(05)乡村振兴与基层治理,乡村振兴与基层治理,nan,非全日制,2025,MPA(非全),总成绩=（初试成绩÷3）×70%+复试成绩×30%,200-209,6,6,100.0,MBA大师,2025-06-23 09:57:43
895,MPA,哈尔滨商业大学,MBA（MPA）中心,(05)乡村振兴与基层治理,乡村振兴与基层治理,nan,非全日制,2025,MPA(非全),总成绩=（初试成绩÷3）×70%+复试成绩×30%,210-219,1,1,100.0,MBA大师,2025-06-23 09:57:44
1872,MPA,哈尔滨师范大学,经济与管理学院,MPA,MPA,nan,全日制,2025,MPA(全),总成绩＝初试总分+复试总分,160-169,2,1,0.0,MBA大师,2026-03-08 11:23:33
1872,MPA,哈尔滨师范大学,经济与管理学院,MPA,MPA,nan,全日制,2025,MPA(全),总成绩＝初试总分+复试总分,170-179,6,2,0.0,MBA大师,2026-03-08 11:23:33
1872,MPA,哈尔滨师范大学,经济与管理学院,MPA,MPA,nan,全日制,2025,MPA(全),总成绩＝初试总分+复试总分,180-189,6,3,0.0,MBA大师,2026-03-08 11:23:33
1872,MPA,哈尔滨师范大学,经济与管理学院,MPA,MPA,nan,全日制,2025,MPA(全),总成绩＝初试总分+复试总分,190-199,2,0,0.0,MBA大师,2026-03-08 11:23:33
1872,MPA,哈尔滨师范大学,经济与管理学院,MPA,MPA,nan,全日制,2025,MPA(全),总成绩＝初试总分+复试总分,200-209,2,1,0.0,MBA大师,2026-03-08 11:23:33
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,全日制,2025,MPA(全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,170-179,5,10,50.0,MBA大师,2025-06-30 10:23:17
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,全日制,2025,MPA(全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,180-189,7,7,100.0,MBA大师,2025-06-30 10:23:17
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,全日制,2025,MPA(全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,190-199,4,4,100.0,MBA大师,2025-06-30 10:23:17
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,全日制,2025,MPA(全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,200-209,1,1,100.0,MBA大师,2025-06-30 10:23:17
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,全日制,2025,MPA(全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,210-219,3,3,100.0,MBA大师,2025-06-30 10:23:17
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,非全日制,2025,MPA(非全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,170-179,57,61,93.44,MBA大师,2025-06-30 10:23:31
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,非全日制,2025,MPA(非全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,180-189,74,80,92.5,MBA大师,2025-06-30 10:23:31
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,非全日制,2025,MPA(非全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,190-199,66,69,95.65,MBA大师,2025-06-30 10:23:31
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,非全日制,2025,MPA(非全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,200-209,48,49,97.96,MBA大师,2025-06-30 10:23:31
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,非全日制,2025,MPA(非全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,210-219,28,28,100.0,MBA大师,2025-06-30 10:23:31
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,非全日制,2025,MPA(非全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,220-229,28,28,100.0,MBA大师,2025-06-30 10:23:31
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,非全日制,2025,MPA(非全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,230-239,5,5,100.0,MBA大师,2025-06-30 10:23:31
22,MPA,厦门大学,公共管理系,MPA,MPA,nan,非全日制,2025,MPA(非全),总成绩=初试成绩÷3×70%+复试成绩（百分制）×30%。,240以上,5,6,83.33,MBA大师,2025-06-30 10:23:31
24,MPA,华侨大学,MPA教育中心,MPA,MPA,nan,非全日制,2025,MPA(非全),录取总成绩计算：总成绩=初试成绩÷5×70%+复试成绩×30%，保留2位小数,0-150,0,4,0.0,MBA大师,2026-03-08 11:23:33
24,MPA,华侨大学,MPA教育中心,MPA,MPA,nan,非全日制,2025,MPA(非全),录取总成绩计算：总成绩=初试成绩÷5×70%+复试成绩×30%，保留2位小数,160-169,0,1,0.0,MBA大师,2026-03-08 11:23:33
24,MPA,华侨大学,MPA教育中心,MPA,MPA,nan,非全日制,2025,MPA(非全),录取总成绩计算：总成绩=初试成绩÷5×70%+复试成绩×30%，保留2位小数,170-179,0,23,0.0,MBA大师,2026-03-08 11:23:33
24,MPA,华侨大学,MPA教育中心,MPA,MPA,nan,非全日制,2025,MPA(非全),录取总成绩计算：总成绩=初试成绩÷5×70%+复试成绩×30%，保留2位小数,180-189,0,25,0.0,MBA大师,2026-03-08 11:23:33
